TIMESTAMP,CITY,ZIP,EGRIDREGION,TEMPERATUREF,HUMIDITY,DATA_AVAILABILITY_WEATHER,WETBULBTEMPERATUREF,COAL,HYDRO,NATURALGAS,NUCLEAR,OTHER,PETROLEUM,SOLAR,WIND,DATA_AVAILABILITY_ENERGY,ONSITEWUEFIXEDAPPROACH,ONSITEWUEFIXEDCOLDWATER,OFFSITEWUE
2019-01-26 07:00:00,Austin,78704,ERCT,43,89,1,40.9962335907909,62604,1533,46617,18618,1217,0,0,12122,1,1.3943743840626,0,1.60802593353
2019-01-26 08:00:00,Austin,78704,ERCT,43,93,1,41.657220354746,61651,1517,44689,18594,1197,0,0,13018,1,1.40447353812253,0,1.60511617590605
2019-01-26 09:00:00,Austin,78704,ERCT,49,83,1,45.8336243244433,60791,1550,43857,18578,1184,0,0,14270,1,1.46445394873331,1.17745747204293,1.59924910504172
2019-01-26 10:00:00,Austin,78704,ERCT,54,72,1,48.6297241760441,60494,1543,43215,18576,1131,0,0,15832,1,1.5009143893247,1.17317849909105,1.58397340028837
2019-01-26 11:00:00,Austin,78704,ERCT,57,67,1,50.4792007462459,60355,1593,43700,18548,1095,0,0,17537,1,1.52340207846334,1.1747403495413,1.56960859915423
2019-01-26 12:00:00,Austin,78704,ERCT,61,60,1,52.7273543831898,61358,1793,45514,18523,1124,0,0,18443,1,1.54899064667223,1.18134810243753,1.58051082416272
2019-01-26 13:00:00,Austin,78704,ERCT,62,60,1,53.6259628649377,61803,2380,48088,18523,1159,0,0,19780,1,1.55868250852068,1.18543480826839,1.63536924070571
2019-01-26 14:00:00,Austin,78704,ERCT,63,58,1,54.0961637175504,62847,2494,51256,18520,1205,0,7,19768,1,1.56363178852812,1.18790221127395,1.6346748111751
2019-01-26 15:00:00,Austin,78704,ERCT,64,56,1,54.5496899940895,63338,2587,52638,18536,1241,0,271,19686,1,1.56832612388271,1.19049627291875,1.63825999229297
2019-01-26 16:00:00,Austin,78704,ERCT,64,54,1,54.1093472918459,64314,2575,52451,18563,1239,0,938,16725,1,1.56376934904195,1.18797465049575,1.66286214087561
2019-01-26 17:00:00,Austin,78704,ERCT,60,69,1,53.6497378386489,64748,2529,50971,18580,1182,0,1159,13696,1,1.55893477352465,1.18555414290213,1.69633421646551
2019-01-26 18:00:00,Austin,78704,ERCT,58,78,1,53.5581434090232,63560,2455,46287,18592,1090,0,1410,14617,1,1.55796173056935,1.18509757499793,1.70060244171041
2019-01-26 19:00:00,Austin,78704,ERCT,57,77,1,52.409503370099,60309,2296,43677,18558,1084,0,1624,16023,1,1.54548918345688,1.18010023153908,1.67190782261042
2019-01-26 20:00:00,Austin,78704,ERCT,55,89,1,52.7881091125989,58338,2299,42403,18547,1074,0,1707,15985,1,1.54965556272052,1.1815983818454,1.67775820253219
2019-01-26 21:00:00,Austin,78704,ERCT,54,93,1,52.5682320479123,56673,2245,41898,18562,1061,0,1739,15201,1,1.54724253556894,1.18071048272579,1.68040210658106
2019-01-26 22:00:00,Austin,78704,ERCT,54,93,1,52.5682320479123,56502,2267,41724,18610,1048,0,1677,14470,1,1.54724253556894,1.18071048272579,1.6948360577558
2019-01-26 23:00:00,Austin,78704,ERCT,54,93,1,52.5682320479123,57355,2361,42068,18621,1051,0,1383,14757,1,1.54724253556894,1.18071048272579,1.70779140381988
2019-01-27 00:00:00,Austin,78704,ERCT,39,96,1,38.1661057443992,60773,2927,44208,18628,1060,0,624,14624,1,1.34925982417863,0,1.79044340679342
2019-01-27 01:00:00,Austin,78704,ERCT,53,89,1,50.8228079254805,63186,2736,46850,18639,1061,0,11,15307,1,1.52743710538404,1.17541573928852,1.74527464645781
2019-01-27 02:00:00,Austin,78704,ERCT,52,89,1,49.8401557073363,63148,2620,45411,18669,1078,0,0,17097,1,1.51577862261344,1.1738052636807,1.71711779926093
2019-01-27 03:00:00,Austin,78704,ERCT,49,97,1,48.3339698171192,61874,2556,44158,18693,1067,0,0,17879,1,1.49719803362154,1.17325307640098,1.70596281124553
2019-01-27 04:00:00,Austin,78704,ERCT,51,92,1,49.4080258412492,61069,2328,42977,18734,1071,0,0,17734,1,1.51053578766306,1.17340957515007,1.68146061161952
2019-01-27 05:00:00,Austin,78704,ERCT,47,97,1,46.3324981323223,59363,1830,41702,18770,1076,0,0,17355,1,1.47117642454413,1.17610817893016,1.61792894158291
2019-01-27 06:00:00,Austin,78704,ERCT,49,93,1,47.6086968755168,57820,1611,39462,18802,1107,0,0,16392,1,1.4879440800494,1.17381451655784,1.60667242629111
2019-01-27 07:00:00,Austin,78704,ERCT,47,97,1,46.3324981323223,55850,1613,36991,18845,1114,0,0,16518,1,1.47117642454413,1.17610817893016,1.61778702522703
2019-01-27 08:00:00,Austin,78704,ERCT,48,93,1,46.6167868066266,54621,1581,36575,18882,1109,0,0,16853,1,1.47496508727681,1.17545308527745,1.60938974394581
2019-01-27 09:00:00,Austin,78704,ERCT,51,92,1,49.4080258412492,54088,1607,36234,18913,1109,0,0,17334,1,1.51053578766306,1.17340957515007,1.60909835634451
2019-01-27 10:00:00,Austin,78704,ERCT,56,75,1,51.0758640318971,54893,1592,36573,18946,1107,0,0,17046,1,1.53038015088694,1.17599032876328,1.6095871063408
2019-01-27 11:00:00,Austin,78704,ERCT,60,67,1,53.2458485314574,56462,1595,36343,18985,1113,0,0,17295,1,1.55462018689431,1.18360536740159,1.6110845796059
2019-01-27 12:00:00,Austin,78704,ERCT,63,56,1,53.6658160358259,59024,1804,37354,19010,1113,0,0,16725,1,1.55910525018282,1.18563517237157,1.64841419684515
2019-01-27 13:00:00,Austin,78704,ERCT,64,48,1,52.769545239853,61573,2241,39318,19021,1113,0,0,16235,1,1.54945254321941,1.18152150749496,1.71118956853356
2019-01-27 14:00:00,Austin,78704,ERCT,66,38,1,52.049517622595,64334,2474,41153,19041,1175,0,9,16623,1,1.5414772972317,1.17881168000387,1.73031100967481
2019-01-27 15:00:00,Austin,78704,ERCT,67,28,1,50.1476758820841,64435,2512,41998,19059,1257,0,436,17117,1,1.51946649899789,1.17420312698124,1.71908118435572
2019-01-27 16:00:00,Austin,78704,ERCT,67,23,1,48.6533108446825,64021,2586,41685,19062,1253,0,1606,15347,1,1.50120934383702,1.17317640194144,1.73856802006046
2019-01-27 17:00:00,Austin,78704,ERCT,65,26,1,48.1084970711822,62960,2533,40030,19057,1204,0,1855,14694,1,1.49434253216416,1.17337000903069,1.74641148574118
2019-01-27 18:00:00,Austin,78704,ERCT,58,39,1,45.8364203413065,59781,2348,37473,19052,1124,0,1845,17790,1,1.46449188889138,1.17744920066127,1.69636940600948
2019-01-27 19:00:00,Austin,78704,ERCT,51,52,1,42.3804938021163,55972,2279,35547,19048,1113,0,1808,21162,1,1.41533453724433,0,1.65386212562715
2019-01-27 20:00:00,Austin,78704,ERCT,46,71,1,40.9687369891329,52069,2276,33850,19056,1095,0,1802,24670,1,1.39395067678575,0,1.61668057677758
2019-01-27 21:00:00,Austin,78704,ERCT,44,76,1,39.8767364530817,49003,2269,32452,19058,1080,0,1827,27696,1,1.37689177393872,0,1.58271055965813
2019-01-27 22:00:00,Austin,78704,ERCT,40,86,1,37.5817249152048,47736,2265,32212,19057,1082,0,1671,29544,1,1.33956599150022,0,1.5612045939491
2019-01-27 23:00:00,Austin,78704,ERCT,41,86,1,38.557150271785,49151,2349,33116,19056,1079,0,1360,29983,1,1.35567423340119,0,1.57035041221509
2019-01-28 00:00:00,Austin,78704,ERCT,48,42,1,38.2199040013203,52956,2714,35490,19053,1093,0,432,30459,1,1.35014573151029,0,1.6230745374375
2019-01-28 01:00:00,Austin,78704,ERCT,38,97,1,37.3258266688163,56107,2616,36724,19050,1145,0,11,33293,1,1.33528032839747,0,1.57985453788621
2019-01-28 02:00:00,Austin,78704,ERCT,47,86,1,44.4096723653502,56291,2563,37112,19046,1125,0,0,34914,1,1.44474663738386,0,1.55397614712912
2019-01-28 03:00:00,Austin,78704,ERCT,45,90,1,43.1304465963815,55853,2470,35266,19041,1117,0,0,36230,1,1.42638668584282,0,1.53583455463171
2019-01-28 04:00:00,Austin,78704,ERCT,45,90,1,43.1304465963815,53798,2433,32405,19050,1091,0,0,37825,1,1.42638668584282,0,1.52449184185755
2019-01-28 05:00:00,Austin,78704,ERCT,46,86,1,43.4342554661962,50286,1848,28956,19045,1094,0,0,39885,1,1.4308032563964,0,1.42506161684879
2019-01-28 06:00:00,Austin,78704,ERCT,45,86,1,42.458837220022,48258,1616,27250,19041,1082,0,0,39948,1,1.41649907006841,0,1.39054687853056
2019-01-28 07:00:00,Austin,78704,ERCT,45,90,1,43.1304465963815,46764,1688,26272,19037,1081,0,0,39038,1,1.42638668584282,0,1.41101417687481
2019-01-28 08:00:00,Austin,78704,ERCT,46,89,1,43.9442184793722,45039,1642,26004,19034,1071,0,0,39128,1,1.43813807549674,0,1.39860857502388
2019-01-28 09:00:00,Austin,78704,ERCT,52,83,1,48.7372975217007,44378,1644,25930,19033,1082,0,0,39876,1,1.50225789571796,1.17317355302911,1.38918432201784
2019-01-28 10:00:00,Austin,78704,ERCT,56,77,1,51.4575729458513,44449,1641,26424,19037,1081,0,0,41094,1,1.53477349083874,1.17698089888744,1.37411825673392
2019-01-28 11:00:00,Austin,78704,ERCT,61,62,1,53.1400737338984,46417,1649,28438,19032,1094,0,0,41576,1,1.55348001611434,1.18312256008744,1.36833437043254
2019-01-28 12:00:00,Austin,78704,ERCT,64,58,1,54.9875250151371,49598,1932,32589,19024,1126,0,0,42100,1,1.57278404799625,1.19320008995269,1.39793753458724
2019-01-28 13:00:00,Austin,78704,ERCT,67,57,1,57.4318319280785,53536,3280,38139,19028,1122,0,0,42794,1,1.59633565376462,1.21189604421915,1.56273581846623
2019-01-28 14:00:00,Austin,78704,ERCT,69,51,1,57.7632244559725,56038,3299,39838,19026,1090,0,13,43659,1,1.59935431403747,1.21490101649395,1.55282637776673
2019-01-28 15:00:00,Austin,78704,ERCT,71,45,1,57.9493947889995,55001,2901,37202,19025,1061,2,502,44800,1,1.60103187394395,1.21663841220951,1.49555254402034
2019-01-28 16:00:00,Austin,78704,ERCT,70,46,1,57.3683821549113,52843,2870,34874,19019,1050,7,1508,45682,1,1.59575293869926,1.2113335068143,1.4794591993817
2019-01-28 17:00:00,Austin,78704,ERCT,69,49,1,57.2726381465245,51516,2690,31839,19013,1064,4,1752,47064,1,1.59487074741712,1.21049244457046,1.44973115101135
2019-01-28 18:00:00,Austin,78704,ERCT,63,60,1,54.5245688817091,50616,2503,29961,19009,1053,3,1740,48181,1,1.56806814210371,1.19034708463282,1.41923603543569
2019-01-28 19:00:00,Austin,78704,ERCT,64,40,1,50.9215223403005,49746,2447,29303,19003,1049,3,1708,48164,1,1.52858804389107,1.17563209183257,1.41224385331158
2019-01-28 20:00:00,Austin,78704,ERCT,61,42,1,48.9222455927614,48865,2478,29107,19002,1054,0,1675,48094,1,1.50455749391219,1.17319270596285,1.41600343370487
2019-01-28 21:00:00,Austin,78704,ERCT,58,46,1,47.2619281290591,48027,2436,28999,19007,1066,0,1643,47281,1,1.48344907994406,1.17427299217378,1.41621383008103
2019-01-28 22:00:00,Austin,78704,ERCT,53,48,1,43.406502579961,48229,2485,29693,19009,1075,0,1480,46639,1,1.43040125605369,0,1.42851059148106
2019-01-28 23:00:00,Austin,78704,ERCT,50,39,1,39.3727458481419,48978,2729,31413,19015,1085,0,1000,46274,1,1.36886607727799,0,1.46566252475182
2019-01-29 00:00:00,Austin,78704,ERCT,40,65,1,34.5265739073421,53262,3347,34271,19014,1102,0,524,44429,1,1.28677827805651,0,1.56880303176038
2019-01-29 01:00:00,Austin,78704,ERCT,46,46,1,37.154741069086,59382,3074,39756,19012,1166,0,11,40968,1,1.33240121705872,0,1.55468561354969
2019-01-29 02:00:00,Austin,78704,ERCT,45,48,1,36.5966276019132,61594,2972,40023,19016,1135,0,0,37831,1,1.32293185069166,0,1.57403117407164
2019-01-29 03:00:00,Austin,78704,ERCT,43,49,1,35.028287970357,62988,2975,40245,19015,1079,0,0,34802,1,1.29568992302029,0,1.60532658406992
2019-01-29 04:00:00,Austin,78704,ERCT,41,51,1,33.5706198721445,63523,2787,39953,19009,1085,0,0,30985,1,1.26953404111631,0,1.6212599115303
2019-01-29 05:00:00,Austin,78704,ERCT,39,49,1,31.6057516133665,62191,2280,39209,19012,1058,0,0,27747,1,1.23300211018901,0,1.58795762292323
2019-01-29 06:00:00,Austin,78704,ERCT,38,48,1,30.6376423396955,58342,1985,38304,19014,1039,0,0,26576,1,1.21446412211916,0,1.55692425994768
2019-01-29 07:00:00,Austin,78704,ERCT,37,50,1,30.0037341102056,54754,1922,37549,19021,1035,0,0,26382,1,1.20213308882946,0,1.54712900336265
2019-01-29 08:00:00,Austin,78704,ERCT,37,50,1,30.0037341102056,53533,1841,38350,19022,1041,0,0,25979,1,1.20213308882946,0,1.53264900619607
2019-01-29 09:00:00,Austin,78704,ERCT,40,45,1,31.982466040859,52974,1758,40902,19026,1049,0,0,23714,1,1.24011962974781,0,1.53029718912948
2019-01-29 10:00:00,Austin,78704,ERCT,42,38,1,32.7860477223482,53199,1873,44314,19027,1053,0,0,22684,1,1.25512241117888,0,1.54128
2019-01-29 11:00:00,Austin,78704,ERCT,45,33,1,34.5066216090772,55545,1830,48393,19032,1059,0,0,22690,1,1.2864219039492,0,1.51895671461942
2019-01-29 12:00:00,Austin,78704,ERCT,47,32,1,35.9060148415105,59196,2113,55833,19031,1079,0,0,22723,1,1.3110508947637,0,1.52910157212064
2019-01-29 13:00:00,Austin,78704,ERCT,48,32,1,36.6741823252488,63235,3802,62429,19028,1107,0,0,23576,1,1.32425476787328,0,1.70642204796249
2019-01-29 14:00:00,Austin,78704,ERCT,49,31,1,37.2804389561079,65244,3600,65672,19027,1121,0,8,24640,1,1.33451760367863,0,1.65727630052646
2019-01-29 15:00:00,Austin,78704,ERCT,49,31,1,37.2804389561079,64775,3092,62911,19030,1119,21,222,25694,1,1.33451760367863,0,1.59804989144201
2019-01-29 16:00:00,Austin,78704,ERCT,49,31,1,37.2804389561079,64646,2956,60340,19028,1110,14,657,25167,1,1.33451760367863,0,1.59416728573236
2019-01-29 17:00:00,Austin,78704,ERCT,48,33,1,36.8294545670679,63631,2766,56668,19028,1126,6,928,25457,1,1.32689652483577,0,1.58117946465421
2019-01-29 18:00:00,Austin,78704,ERCT,47,36,1,36.501971235174,62025,2681,52892,19030,1068,4,1226,26823,1,1.3213141255201,0,1.57041332376063
2019-01-29 19:00:00,Austin,78704,ERCT,45,40,1,35.4713616436403,60365,2579,50741,19028,1067,0,1352,27610,1,1.30348060546716,0,1.55611026041219
2019-01-29 20:00:00,Austin,78704,ERCT,44,43,1,35.0616520566109,58746,2548,49364,19028,1070,0,1356,28220,1,1.2962791643917,0,1.54995511812988
2019-01-29 21:00:00,Austin,78704,ERCT,42,51,1,34.434707617087,57845,2622,48579,19029,1062,0,1194,27968,1,1.2851361735362,0,1.56615275522903
2019-01-29 22:00:00,Austin,78704,ERCT,43,49,1,35.028287970357,58837,2586,48556,19025,1064,0,850,26759,1,1.29568992302029,0,1.57842026421101
2019-01-29 23:00:00,Austin,78704,ERCT,42,51,1,34.434707617087,61148,2818,51120,19025,1085,0,449,24706,1,1.2851361735362,0,1.62390341189017
2019-01-30 00:00:00,Austin,78704,ERCT,50,68,1,44.1939004933063,65141,3924,55784,19026,1116,0,138,21895,1,1.44169330084982,0,1.77496660958904
2019-01-30 01:00:00,Austin,78704,ERCT,42,58,1,35.3768682687954,68180,3781,61268,19028,1213,0,2,20922,1,1.30182534842616,0,1.738472585066
2019-01-30 02:00:00,Austin,78704,ERCT,42,55,1,34.9683012255253,68746,3649,60658,19025,1213,0,0,21793,1,1.29462943855242,0,1.71759060222522
2019-01-30 03:00:00,Austin,78704,ERCT,40,73,1,35.6459543682301,68421,3053,58845,19019,1247,0,0,22746,1,1.30653006938568,0,1.64533959303298
2019-01-30 04:00:00,Austin,78704,ERCT,42,60,1,35.6532415578668,66950,2858,55443,19019,1217,0,0,23656,1,1.30665709728853,0,1.6280107660382
2019-01-30 05:00:00,Austin,78704,ERCT,41,62,1,35.027131715671,64043,2369,51071,19022,1193,0,0,25317,1,1.29566949489939,0,1.56739901236083
2019-01-30 06:00:00,Austin,78704,ERCT,37,76,1,33.2325213568008,61332,1954,49055,18989,1169,0,0,26497,1,1.26335220579453,0,1.50617910513472
2019-01-30 07:00:00,Austin,78704,ERCT,40,65,1,34.5265739073421,60402,1898,48976,18991,1083,0,0,25407,1,1.28677827805651,0,1.50802550444318
2019-01-30 08:00:00,Austin,78704,ERCT,40,70,1,35.2196111479906,61234,1862,49261,18988,1089,0,0,22940,1,1.2990631416451,0,1.52736743599315
2019-01-30 09:00:00,Austin,78704,ERCT,42,58,1,35.3768682687954,62976,1904,51056,18716,1141,0,0,19490,1,1.30182534842616,0,1.56017782371541
2019-01-30 10:00:00,Austin,78704,ERCT,45,49,1,36.739515494515,64777,1897,52747,18652,1218,0,0,16880,1,1.32536744158812,0,1.57927939886407
2019-01-30 11:00:00,Austin,78704,ERCT,49,39,1,38.564747155871,66326,1978,57240,18693,1291,0,0,15245,1,1.3557982729562,0,1.58615386911981
2019-01-30 12:00:00,Austin,78704,ERCT,52,38,1,40.8131321390378,68531,2811,64198,18689,1576,7,0,13497,1,1.39154749095549,0,1.67535769510186
2019-01-30 13:00:00,Austin,78704,ERCT,54,37,1,42.2314672666067,71070,3971,72241,18686,1769,33,0,12569,1,1.41311291340928,0,1.78074790256129
2019-01-30 14:00:00,Austin,78704,ERCT,54,40,1,42.7902094758444,71245,4332,75786,18688,1895,58,10,11969,1,1.42139899896072,0,1.80774471554437
2019-01-30 15:00:00,Austin,78704,ERCT,55,43,1,44.17167832736,70080,4111,74290,18682,1917,49,203,12147,1,1.4413778375097,0,1.78680469365602
2019-01-30 16:00:00,Austin,78704,ERCT,54,47,1,44.0754611577846,69125,3803,70225,18683,1900,49,779,12248,1,1.44000978885238,0,1.7663176650906
2019-01-30 17:00:00,Austin,78704,ERCT,54,51,1,44.8033279784767,67253,3557,66307,18684,1777,57,1225,12904,1,1.45027167860311,0,1.74735088260637
2019-01-30 18:00:00,Austin,78704,ERCT,52,54,1,43.5956022200477,65117,2813,63772,18676,1759,22,1517,13880,1,1.43313457806721,0,1.65488276755234
2019-01-30 19:00:00,Austin,78704,ERCT,50,61,1,43.0101175058043,65065,2444,61009,18675,1742,1,1593,15260,1,1.4246277453938,0,1.60796911737208
2019-01-30 20:00:00,Austin,78704,ERCT,50,61,1,43.0101175058043,65560,2334,58997,18671,1690,0,1492,16058,1,1.4246277453938,0,1.59791297435711
2019-01-30 21:00:00,Austin,78704,ERCT,50,61,1,43.0101175058043,64250,2253,57115,18668,1686,0,1644,16586,1,1.4246277453938,0,1.58824283301069
2019-01-30 22:00:00,Austin,78704,ERCT,50,63,1,43.3464448668207,61520,2031,54794,18537,1696,0,1615,15674,1,1.4295303206486,0,1.57494402278866
2019-01-30 23:00:00,Austin,78704,ERCT,50,68,1,44.1939004933063,64002,2821,58828,18604,1704,0,1045,16169,1,1.44169330084982,0,1.66248480447133
2019-01-31 00:00:00,Austin,78704,ERCT,58,93,1,56.5358429206389,67125,3053,63573,18698,1710,0,366,15711,1,1.58796556740571,1.20433365025652,1.68120483916445
2019-01-31 01:00:00,Austin,78704,ERCT,49,71,1,43.7726456511631,69084,3100,65952,18833,1728,1,9,17938,1,1.43568134431898,0,1.65894774264768
2019-01-31 02:00:00,Austin,78704,ERCT,49,74,1,44.2811066019244,68797,2962,61037,18850,1696,3,0,23833,1,1.44292945953103,0,1.61139941189087
2019-01-31 03:00:00,Austin,78704,ERCT,49,74,1,44.2811066019244,68200,2620,58438,18856,1712,3,0,28100,1,1.44292945953103,0,1.54345096639671
2019-01-31 04:00:00,Austin,78704,ERCT,49,74,1,44.2811066019244,67157,2339,53256,18864,1632,3,0,30123,1,1.44292945953103,0,1.51231501263165
2019-01-31 05:00:00,Austin,78704,ERCT,48,80,1,44.3514126777253,65784,1970,49189,18862,1572,0,0,30617,1,1.44392395826132,0,1.47652234603617
2019-01-31 06:00:00,Austin,78704,ERCT,48,83,1,44.8657304796053,63956,1836,45678,18869,1587,0,0,31103,1,1.45114211527334,0,1.46552602297751
2019-01-31 07:00:00,Austin,78704,ERCT,48,86,1,45.3850879411399,62366,1917,43545,18874,1586,0,0,30939,1,1.4583292148505,1.17888785200807,1.48332845560112
2019-01-31 08:00:00,Austin,78704,ERCT,48,86,1,45.3850879411399,61424,1807,43133,18873,1589,0,0,30421,1,1.4583292148505,1.17888785200807,1.47317594612298
2019-01-31 09:00:00,Austin,78704,ERCT,48,89,1,45.9095355739801,61089,1798,43525,18875,1617,0,0,29204,1,1.46548296343981,1.17723574312771,1.48087978835165
2019-01-31 10:00:00,Austin,78704,ERCT,50,83,1,46.8015167631397,61621,1797,43999,18871,1619,0,0,28672,1,1.47741052205492,1.1750716986045,1.48481123905505
2019-01-31 11:00:00,Austin,78704,ERCT,51,83,1,47.7694078207405,63338,1829,45750,18864,1637,0,0,28156,1,1.49001183710793,1.17364372696652,1.4897486808628
2019-01-31 12:00:00,Austin,78704,ERCT,54,77,1,49.553707548104,65549,2639,50018,18853,1744,0,0,28115,1,1.51231118955155,1.17352163907071,1.57896663631244
2019-01-31 13:00:00,Austin,78704,ERCT,57,77,1,52.409503370099,68136,4198,56282,18857,1816,0,0,27668,1,1.54548918345688,1.18010023153908,1.74422304288612
2019-01-31 14:00:00,Austin,78704,ERCT,58,78,1,53.5581434090232,69544,4161,57310,18861,1787,0,11,26726,1,1.55796173056935,1.18509757499793,1.74426222533632
2019-01-31 15:00:00,Austin,78704,ERCT,59,75,1,53.9148197710736,69355,3777,56178,18860,1792,0,234,25520,1,1.56173291475111,1.1869238217374,1.71428500534954
2019-01-31 16:00:00,Austin,78704,ERCT,61,81,1,57.0375034324526,70033,3591,55803,18855,1556,16,853,23363,1,1.59268945037019,1.20846667803417,1.71066333084391
2019-01-31 17:00:00,Austin,78704,ERCT,60,86,1,57.0899795325589,70042,3250,54299,18847,1318,7,1392,22049,1,1.59317807786259,1.20891387774783,1.68601644237284
2019-01-31 18:00:00,Austin,78704,ERCT,59,93,1,57.5277433642141,70568,2454,51359,18850,1300,0,1409,20942,1,1.59721359487507,1.21275419595798,1.61314977648878
2019-01-31 19:00:00,Austin,78704,ERCT,59,90,1,56.9205641042223,69699,2355,49971,18841,1297,0,1440,19354,1,1.59159682186371,1.20748025222004,1.62162626337009
2019-01-31 20:00:00,Austin,78704,ERCT,59,93,1,57.5277433642141,69075,2287,49519,18815,1300,2,1608,17549,1,1.59721359487507,1.21275419595798,1.63070316880522
2019-01-31 21:00:00,Austin,78704,ERCT,59,90,1,56.9205641042223,68857,2259,48915,18839,1303,0,1632,15892,1,1.59159682186371,1.20748025222004,1.64688637703951
2019-01-31 22:00:00,Austin,78704,ERCT,59,90,1,56.9205641042223,68712,2238,49800,18862,1263,0,1671,14155,1,1.59159682186371,1.20748025222004,1.65726959623742
2019-01-31 23:00:00,Austin,78704,ERCT,59,90,1,56.9205641042223,69578,2483,52397,18896,1247,0,1437,12155,1,1.59159682186371,1.20748025222004,1.7001745273179
2019-02-01 00:00:00,Austin,78704,ERCT,62,90,1,59.8755632689921,70630,3878,55949,18917,1253,0,584,10751,1,1.61761693181799,1.23669390678828,1.88547738975809
2019-02-01 01:00:00,Austin,78704,ERCT,58,93,1,56.5358429206389,71972,4079,57788,18928,1242,0,13,11607,1,1.58796556740571,1.20433365025652,1.89490279480043
2019-02-01 02:00:00,Austin,78704,ERCT,58,93,1,56.5358429206389,72229,4088,54657,18932,1227,0,0,14262,1,1.58796556740571,1.20433365025652,1.88657840321654
2019-02-01 03:00:00,Austin,78704,ERCT,57,96,1,56.1403302718422,71573,3880,51187,18938,1207,0,0,15569,1,1.58417394681074,1.20125653822253,1.86852400926371
2019-02-01 04:00:00,Austin,78704,ERCT,57,96,1,56.1403302718422,69839,2746,46902,18937,1163,0,0,16376,1,1.58417394681074,1.20125653822253,1.73795084090457
2019-02-01 05:00:00,Austin,78704,ERCT,57,96,1,56.1403302718422,67439,1988,42263,18939,1159,0,0,16582,1,1.58417394681074,1.20125653822253,1.6568117678776
2019-02-01 06:00:00,Austin,78704,ERCT,57,96,1,56.1403302718422,65143,1909,39081,18945,1141,0,5,16457,1,1.58417394681074,1.20125653822253,1.66335071242842
2019-02-01 07:00:00,Austin,78704,ERCT,58,93,1,56.5358429206389,62537,1768,38030,18758,1129,0,3,16647,1,1.58796556740571,1.20433365025652,1.6426626965839
2019-02-01 08:00:00,Austin,78704,ERCT,58,97,1,57.3405483898052,61451,1639,37851,18542,1110,0,0,16462,1,1.59549683502805,1.21108803512571,1.62391802561016
2019-02-01 09:00:00,Austin,78704,ERCT,58,97,1,57.3405483898052,60605,1648,38067,18537,1120,0,0,15822,1,1.59549683502805,1.21108803512571,1.63035606300488
2019-02-01 10:00:00,Austin,78704,ERCT,59,96,1,58.1374480949675,60729,1724,38478,18533,1113,0,0,14792,1,1.60271305819858,1.21842935556138,1.65223604370277
2019-02-01 11:00:00,Austin,78704,ERCT,62,86,1,59.0407790779089,61434,1719,41104,18647,1110,0,0,13501,1,1.61060185501491,1.22753629565602,1.65202178671418
2019-02-01 12:00:00,Austin,78704,ERCT,63,87,1,60.2270918272223,62831,2762,46968,18827,1128,0,0,11926,1,1.62049192099523,1.24076336915772,1.78934988438266
2019-02-01 13:00:00,Austin,78704,ERCT,65,81,1,60.8882930717589,67136,3814,51319,18884,1121,0,0,11016,1,1.62577261995766,1.24876005917293,1.91609968034444
2019-02-01 14:00:00,Austin,78704,ERCT,66,78,1,61.1955121599032,70289,3821,52960,18923,1135,0,5,11249,1,1.62816982301497,1.2526277143854,1.90054355924284
2019-02-01 15:00:00,Austin,78704,ERCT,66,81,1,61.8509875993641,70477,3561,51744,18961,1124,0,275,11754,1,1.63316479733395,1.26120223157861,1.86559938820489
2019-02-01 16:00:00,Austin,78704,ERCT,67,76,1,61.7071123576719,70072,3317,51042,18995,1122,0,820,11651,1,1.63208236860691,1.25928251851581,1.83303293232029
2019-02-01 17:00:00,Austin,78704,ERCT,67,76,1,61.7071123576719,68799,2723,49352,19007,1104,0,1193,11381,1,1.63208236860691,1.25928251851581,1.76290246094335
2019-02-01 18:00:00,Austin,78704,ERCT,65,81,1,60.8882930717589,66742,2490,46684,19008,1102,4,1247,11703,1,1.62577261995766,1.24876005917293,1.74234046180695
2019-02-01 19:00:00,Austin,78704,ERCT,64,84,1,60.565058397344,63582,2271,44597,19009,1103,0,1488,13586,1,1.62321181116927,1.24479495452631,1.69741537806586
2019-02-01 20:00:00,Austin,78704,ERCT,63,87,1,60.2270918272223,61450,2166,42400,19004,1095,0,1469,15946,1,1.62049192099523,1.24076336915772,1.66645196822964
2019-02-01 21:00:00,Austin,78704,ERCT,61,90,1,58.8905644821645,58985,2132,40486,18999,1066,0,1488,18130,1,1.60931147900169,1.22596407416486,1.6447550925074
2019-02-01 22:00:00,Austin,78704,ERCT,60,93,1,58.5196429258814,57243,2118,39616,18996,1081,0,1432,19551,1,1.60608853244649,1.22218063793045,1.62964775023744
2019-02-01 23:00:00,Austin,78704,ERCT,61,90,1,58.8905644821645,57773,2224,39134,18988,1092,0,1217,20280,1,1.60931147900169,1.22596407416486,1.64300684396054
2019-02-02 00:00:00,Austin,78704,ERCT,63,97,1,62.3441744563335,58902,2545,39963,18986,1102,0,448,21869,1,1.63681566101705,1.26794338909913,1.67698975767479
2019-02-02 01:00:00,Austin,78704,ERCT,61,93,1,59.5115416191103,60046,2990,39835,18985,1100,0,8,25522,1,1.61459038122803,1.23261297363936,1.70547877914416
